Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption_Zone1,PowerConsumption_Zone2,PowerConsumption_Zone3,Month
2017-12-15 13:50:00,16.3,58.78,0.082,153.6,156.4,30533.8403,25605.40043,9744.057623,12
2017-12-15 14:00:00,16.18,60.41,0.081,145.7,149.1,30211.40684,25594.3541,9646.098439,12
2017-12-15 14:10:00,16.09,60.45,0.081,196.0,199.7,30333.07985,25874.19454,9467.466987,12
2017-12-15 14:20:00,16.2,59.55,0.079,175.3,179.0,30381.74905,25524.39399,9386.794718,12
2017-12-15 14:30:00,16.27,59.11,0.083,145.8,145.4,30619.01141,25553.85087,9404.081633,12
2017-12-15 14:40:00,16.3,58.34,0.083,145.2,138.9,30771.10266,25877.87665,9467.466987,12
2017-12-15 14:50:00,16.4,58.85,0.083,293.1,239.9,30892.77567,25885.24087,9473.229292,12
2017-12-15 15:00:00,16.69,59.35,0.081,478.0,288.4,30996.19772,25885.24087,9283.073229,12
2017-12-15 15:10:00,17.0,57.84,0.081,355.7,242.3,31318.63118,25866.83032,9231.212485,12
2017-12-15 15:20:00,16.69,58.21,0.081,210.9,185.9,31008.36502,25804.23443,9185.114046,12
2017-12-15 15:30:00,16.59,58.21,0.084,191.0,176.1,30947.52852,25645.90365,9398.319328,12
2017-12-15 15:40:00,16.63,58.71,0.085,165.4,155.5,30904.94297,25686.40687,9150.540216,12
2017-12-15 15:50:00,16.63,58.14,0.083,142.4,143.6,30990.11407,25336.60632,9075.630252,12
2017-12-15 16:00:00,16.8,55.97,0.083,113.5,114.1,30673.76426,25281.37465,9075.630252,12
2017-12-15 16:10:00,16.7,56.61,0.086,74.0,72.6,30819.77186,25649.58576,9300.360144,12
2017-12-15 16:20:00,16.65,56.84,0.089,44.21,43.03,31269.96198,25583.30776,9363.745498,12
2017-12-15 16:30:00,16.78,56.28,0.082,27.8,26.41,30886.69202,25369.74532,9329.171669,12
2017-12-15 16:40:00,16.75,56.91,0.082,35.0,33.53,30758.93536,25513.34765,9755.582233,12
2017-12-15 16:50:00,16.85,56.61,0.084,36.4,35.61,31300.38023,25911.01565,10493.15726,12
2017-12-15 17:00:00,16.67,56.74,0.082,24.51,23.77,32097.3384,26684.25898,12256.42257,12
2017-12-15 17:10:00,16.73,56.84,0.079,14.83,14.23,33666.92015,28635.77785,13846.81873,12
2017-12-15 17:20:00,16.57,57.38,0.085,8.96,8.65,36416.73004,30550.47561,14544.05762,12
2017-12-15 17:30:00,16.58,57.18,0.082,9.29,9.03,38935.36122,32225.83615,14878.27131,12
2017-12-15 17:40:00,16.6,57.14,0.085,5.995,5.93,39385.55133,32660.32525,15183.67347,12
2017-12-15 17:50:00,16.61,57.71,0.083,3.327,3.301,39312.54753,32733.96747,15224.0096,12
2017-12-15 18:00:00,16.75,57.68,0.094,1.076,1.176,38935.36122,32627.18625,15200.96038,12
2017-12-15 18:10:00,16.62,59.85,0.084,0.439,0.508,38868.44106,32490.94814,15356.54262,12
2017-12-15 18:20:00,15.57,64.55,0.084,0.209,0.234,39038.78327,32409.9417,15512.12485,12
2017-12-15 18:30:00,15.21,66.52,0.085,0.088,0.085,39148.28897,32288.43203,15782.95318,12
2017-12-15 18:40:00,15.07,67.29,0.087,0.033,0.141,39111.78707,32479.90181,15581.27251,12
2017-12-15 18:50:00,15.3,67.02,0.087,0.059,0.115,39251.71103,32652.96103,15552.46098,12
2017-12-15 19:00:00,15.27,67.42,0.086,0.07,0.119,39391.63498,32542.4977,15546.69868,12
2017-12-15 19:10:00,15.16,68.69,0.086,0.055,0.115,38789.35361,32608.7757,15806.0024,12
2017-12-15 19:20:00,15.0,70.6,0.082,0.051,0.145,38339.1635,32571.95459,15713.80552,12
2017-12-15 19:30:00,14.92,72.5,0.085,0.07,0.126,38053.23194,32439.39859,15569.7479,12
2017-12-15 19:40:00,14.86,73.9,0.085,0.055,0.141,37888.97338,32181.65081,15540.93637,12
2017-12-15 19:50:00,14.87,73.9,0.088,0.051,0.145,38107.98479,32189.01504,15615.84634,12
2017-12-15 20:00:00,14.94,74.2,0.085,0.081,0.074,37907.22433,32052.77693,15846.33854,12
2017-12-15 20:10:00,15.1,72.8,0.087,0.073,0.126,38381.74905,32354.71003,15846.33854,12
2017-12-15 20:20:00,14.97,73.3,0.082,0.044,0.111,38381.74905,32527.76925,15684.994,12
2017-12-15 20:30:00,14.96,73.2,0.088,0.029,0.111,38302.6616,32288.43203,15748.37935,12
2017-12-15 20:40:00,14.98,73.7,0.088,0.066,0.13,38260.07605,32321.57103,15777.19088,12
2017-12-15 20:50:00,14.84,75.5,0.084,0.037,0.167,38065.39924,32133.78337,15558.22329,12
2017-12-15 21:00:00,14.48,78.0,0.085,0.07,0.108,38010.64639,32089.59804,15368.06723,12
2017-12-15 21:10:00,14.23,79.1,0.082,0.044,0.156,37767.30038,31872.35348,15298.91957,12
2017-12-15 21:20:00,14.24,79.1,0.08,0.037,0.115,36842.58555,31364.22215,15327.73109,12
2017-12-15 21:30:00,14.34,78.8,0.082,0.029,0.133,36282.88973,30837.68027,15166.38655,12
2017-12-15 21:40:00,14.29,78.5,0.082,0.033,0.119,35601.52091,30141.76128,14670.82833,12
2017-12-15 21:50:00,14.26,78.8,0.082,0.04,0.115,35352.09125,29353.78951,14492.19688,12
2017-12-15 22:00:00,14.31,78.8,0.086,0.044,0.111,35102.6616,29018.7174,14400.0,12
2017-12-15 22:10:00,14.35,78.5,0.085,0.029,0.145,34761.97719,28819.8834,14428.81152,12
2017-12-15 22:20:00,14.44,78.6,0.082,0.048,0.126,34086.69202,28212.33507,14290.51621,12
2017-12-15 22:30:00,14.38,78.5,0.083,0.048,0.104,33575.6654,27682.11108,13939.01561,12
2017-12-15 22:40:00,14.32,78.9,0.084,0.037,0.152,32924.71483,27350.72108,13725.81032,12
2017-12-15 22:50:00,14.11,79.4,0.082,0.051,0.082,32042.58555,26595.88831,13535.65426,12
2017-12-15 23:00:00,14.03,79.5,0.081,0.059,0.145,31714.06844,25933.10832,13426.17047,12
2017-12-15 23:10:00,14.02,79.6,0.082,0.033,0.104,30886.69202,25634.85732,12999.7599,12
2017-12-15 23:20:00,13.97,79.8,0.081,0.055,0.134,30053.23194,25086.22277,12780.79232,12
2017-12-15 23:30:00,14.01,79.4,0.083,0.062,0.141,29292.77567,24287.20466,12314.04562,12
2017-12-15 23:40:00,13.93,79.6,0.084,0.07,0.156,28824.3346,23727.52378,12331.33253,12
2017-12-15 23:50:00,14.0,79.4,0.081,0.037,0.156,28185.55133,22980.05523,12083.55342,12
2017-12-16 00:00:00,13.97,79.2,0.083,0.059,0.141,27619.77186,22236.26879,11490.03601,12
2017-12-16 00:10:00,13.82,79.7,0.082,0.055,0.13,27035.74144,21621.35624,11184.63385,12
2017-12-16 00:20:00,13.9,80.2,0.084,0.051,0.141,26500.38023,20991.71525,10977.19088,12
2017-12-16 00:30:00,13.91,79.4,0.082,0.033,0.111,25885.93156,20468.85548,10884.994,12
2017-12-16 00:40:00,13.77,80.1,0.081,0.033,0.145,25551.3308,20030.68426,10579.59184,12
2017-12-16 00:50:00,13.65,80.6,0.084,0.059,0.111,24991.63498,19721.38693,10389.43577,12
2017-12-16 01:00:00,13.57,81.2,0.084,0.051,0.089,24474.52471,19356.85793,10262.66507,12
2017-12-16 01:10:00,13.64,81.4,0.082,0.029,0.134,24231.17871,18984.96471,10291.47659,12
2017-12-16 01:20:00,13.7,80.9,0.083,0.044,0.148,23726.23574,18734.58116,10101.32053,12
2017-12-16 01:30:00,13.72,80.8,0.083,0.033,0.096,23105.70342,18517.33661,9836.254502,12
2017-12-16 01:40:00,13.61,81.0,0.082,0.059,0.122,22874.52471,18141.76128,9824.729892,12
2017-12-16 01:50:00,13.69,81.1,0.082,0.04,0.122,22600.76046,17891.37772,9744.057623,12
2017-12-16 02:00:00,13.55,80.9,0.082,0.051,0.13,22387.8327,17261.73673,9496.278511,12
2017-12-16 02:10:00,13.46,81.3,0.081,0.055,0.122,22333.07985,16900.88984,9317.647059,12
2017-12-16 02:20:00,13.49,81.2,0.081,0.04,0.13,22065.39924,16643.14207,9260.02401,12
2017-12-16 02:30:00,13.41,81.2,0.082,0.048,0.115,21864.63878,16440.62596,9173.589436,12
2017-12-16 02:40:00,13.22,81.9,0.081,0.037,0.122,21913.30798,16201.28874,9260.02401,12
2017-12-16 02:50:00,13.17,82.1,0.083,0.059,0.13,21657.79468,15928.81252,9242.737095,12
2017-12-16 03:00:00,13.21,82.1,0.087,0.04,0.122,21329.27757,15914.08407,9035.294118,12
2017-12-16 03:10:00,13.27,81.9,0.082,0.062,0.093,21207.60456,15895.67352,8948.859544,12
2017-12-16 03:20:00,13.17,81.8,0.081,0.033,0.159,21152.85171,15818.34919,8977.671068,12
2017-12-16 03:30:00,13.08,82.3,0.084,0.044,0.137,21031.17871,15866.21663,9087.154862,12
2017-12-16 03:40:00,12.95,82.3,0.082,0.048,0.13,21025.09506,15763.11752,8914.285714,12
2017-12-16 03:50:00,12.64,83.5,0.081,0.062,0.126,21000.76046,15737.34274,8775.990396,12
2017-12-16 04:00:00,12.53,83.8,0.078,0.059,0.115,20976.42586,15744.70697,8804.801921,12
2017-12-16 04:10:00,12.2,84.9,0.086,0.062,0.104,20873.0038,15652.65419,8931.572629,12
2017-12-16 04:20:00,12.11,85.5,0.081,0.037,0.122,20903.42205,15604.78674,8937.334934,12
2017-12-16 04:30:00,12.33,85.4,0.079,0.037,0.119,20854.75285,15391.2243,8758.703481,12
2017-12-16 04:40:00,12.51,84.8,0.082,0.026,0.145,20842.58555,15674.74685,8764.465786,12
2017-12-16 04:50:00,12.3,84.8,0.083,0.04,0.126,20903.42205,15671.06474,8920.048019,12
2017-12-16 05:00:00,12.22,84.7,0.08,0.037,0.189,20994.67681,15803.62074,9081.392557,12
2017-12-16 05:10:00,12.33,84.8,0.083,0.044,0.096,21146.76806,15925.13041,8971.908764,12
2017-12-16 05:20:00,12.48,84.0,0.083,0.051,0.119,21231.93916,15903.03774,8989.195678,12
2017-12-16 05:30:00,12.41,82.7,0.081,0.051,0.167,21627.37643,16123.96441,9018.007203,12
2017-12-16 05:40:00,12.26,82.5,0.084,0.044,0.148,21767.30038,16407.48696,9496.278511,12
2017-12-16 05:50:00,12.28,82.6,0.082,0.059,0.126,22308.74525,17173.36606,9444.417767,12
2017-12-16 06:00:00,12.11,82.2,0.085,0.044,0.156,22229.65779,17243.32617,9225.45018,12
2017-12-16 06:10:00,11.9,83.3,0.081,0.037,0.182,22278.327,17055.53851,9069.867947,12
2017-12-16 06:20:00,11.54,85.0,0.079,0.033,0.108,22308.74525,17129.18073,8833.613445,12
2017-12-16 06:30:00,11.45,85.1,0.081,0.048,0.115,22546.0076,17011.35318,8845.138055,12
2017-12-16 06:40:00,11.39,85.2,0.082,0.048,0.148,22156.65399,16790.42651,8280.432173,12
2017-12-16 06:50:00,11.36,86.0,0.08,0.048,0.145,21335.36122,16238.10985,7969.267707,12
2017-12-16 07:00:00,11.49,85.4,0.082,0.059,0.108,20939.92395,16179.19607,7554.381753,12
2017-12-16 07:10:00,11.47,84.2,0.08,0.048,0.122,21365.77947,15984.04419,7145.258103,12
2017-12-16 07:20:00,11.63,83.5,0.082,0.07,0.093,20958.1749,15446.45597,6759.183673,12
2017-12-16 07:30:00,11.63,82.8,0.082,0.055,0.156,21177.18631,15277.07886,6476.830732,12
2017-12-16 07:40:00,11.52,82.8,0.084,0.037,0.167,21189.35361,15199.75453,6344.297719,12
2017-12-16 07:50:00,11.41,82.7,0.084,0.088,0.167,21061.59696,15181.34397,6465.306122,12
2017-12-16 08:00:00,11.35,83.5,0.082,0.417,0.452,21706.46388,15601.10463,6845.618247,12
2017-12-16 08:10:00,11.47,83.3,0.083,2.203,2.088,22296.57795,16256.52041,6770.708283,12
2017-12-16 08:20:00,11.55,82.8,0.09,5.336,5.211,22783.26996,16915.61829,6816.806723,12
2017-12-16 08:30:00,11.59,82.0,0.079,9.0,8.69,23221.29278,17416.38539,6949.339736,12
2017-12-16 08:40:00,11.57,81.4,0.087,35.56,13.96,23756.65399,17810.37128,7312.364946,12
2017-12-16 08:50:00,11.77,80.4,0.083,66.2,18.45,24012.1673,18270.63516,7346.938776,12
2017-12-16 09:00:00,11.67,79.3,0.086,88.4,22.0,24693.53612,18833.99816,7341.176471,12
2017-12-16 09:10:00,11.41,80.0,0.083,110.3,24.86,25411.40684,19360.54004,7571.668667,12
2017-12-16 09:20:00,11.55,80.0,0.077,134.4,28.64,26713.30798,19942.31359,7819.447779,12
2017-12-16 09:30:00,11.68,79.3,0.08,163.6,33.34,27187.8327,20211.1077,8101.80072,12
2017-12-16 09:40:00,11.8,79.0,0.089,185.3,31.78,27358.1749,20910.70881,8084.513806,12
2017-12-16 09:50:00,11.95,78.8,0.088,211.0,31.76,27741.44487,21286.28414,8193.997599,12
2017-12-16 10:00:00,12.25,78.1,0.08,232.8,32.85,28483.65019,21613.99202,8361.104442,12
2017-12-16 10:10:00,12.52,76.8,0.082,260.5,33.3,28921.673,22210.49402,8729.891957,12
2017-12-16 10:20:00,12.92,76.3,0.088,284.8,32.53,29244.10646,22685.48635,9156.302521,12
2017-12-16 10:30:00,13.31,75.1,0.083,309.1,33.82,29767.30038,23510.27923,9035.294118,12
2017-12-16 10:40:00,13.48,74.0,0.083,329.0,33.02,30004.56274,23458.72967,9115.966387,12
2017-12-16 10:50:00,13.8,73.3,0.085,349.6,33.15,30400.0,23716.47745,9162.064826,12
2017-12-16 11:00:00,14.15,72.3,0.086,368.1,33.84,30454.75285,23918.99356,9357.983193,12
2017-12-16 11:10:00,14.41,71.6,0.083,385.6,33.73,30612.92776,24195.15189,9242.737095,12
2017-12-16 11:20:00,14.71,71.0,0.082,402.3,34.77,30898.85932,24346.11844,8862.42497,12
2017-12-16 11:30:00,15.17,69.53,0.081,405.9,37.18,30655.51331,24405.03222,9231.212485,12
2017-12-16 11:40:00,15.56,68.26,0.085,430.6,41.26,30892.77567,24371.89322,9415.606242,12
2017-12-16 11:50:00,15.89,66.89,0.082,439.0,44.07,30594.67681,24489.72077,9496.278511,12
2017-12-16 12:00:00,16.25,65.35,0.08,448.4,40.12,30479.08745,24706.96533,9167.827131,12
2017-12-16 12:10:00,16.44,64.09,0.087,462.3,38.04,30466.92015,25001.53421,9288.835534,12
2017-12-16 12:20:00,16.58,63.18,0.082,471.5,34.21,30466.92015,25016.26266,9438.655462,12
2017-12-16 12:30:00,16.77,63.25,0.084,477.4,33.43,30466.92015,25038.35532,9571.188475,12
2017-12-16 12:40:00,17.02,63.32,0.082,481.3,34.43,30649.42966,25130.4081,9455.942377,12
2017-12-16 12:50:00,17.36,62.95,0.085,486.4,34.9,30856.27376,25145.13654,9484.753902,12
2017-12-16 13:00:00,17.63,60.78,0.087,485.2,39.74,30892.77567,24949.98466,9536.614646,12
2017-12-16 13:10:00,17.84,60.15,0.085,478.8,45.83,31020.53232,24813.74655,9744.057623,12
2017-12-16 13:20:00,17.98,59.35,0.086,476.5,46.09,31087.45247,24765.8791,9749.819928,12
2017-12-16 13:30:00,18.06,58.71,0.087,472.7,45.68,31020.53232,24695.91899,9663.385354,12
2017-12-16 13:40:00,18.1,58.41,0.083,471.2,42.9,30911.02662,24817.42866,9565.42617,12
2017-12-16 13:50:00,18.04,57.68,0.085,465.0,37.59,30758.93536,24508.13133,9692.196879,12
2017-12-16 14:00:00,18.1,57.91,0.08,465.8,36.51,30898.85932,24276.15833,9934.213685,12
2017-12-16 14:10:00,18.09,57.81,0.083,452.7,36.16,30898.85932,24408.71433,9749.819928,12
2017-12-16 14:20:00,18.24,57.81,0.085,445.8,36.94,31014.44867,24254.06566,9767.106843,12
2017-12-16 14:30:00,18.26,58.04,0.083,434.2,36.61,30856.27376,24290.88678,9703.721489,12
2017-12-16 14:40:00,18.27,57.21,0.082,419.1,36.13,30929.27757,24110.46333,9865.066026,12
2017-12-16 14:50:00,18.38,58.54,0.083,402.1,36.06,30777.18631,24084.68855,9807.442977,12
2017-12-16 15:00:00,18.38,57.68,0.082,386.2,36.75,29968.06084,24154.64867,9519.327731,12
2017-12-16 15:10:00,18.42,58.61,0.083,367.6,38.26,29907.22433,24213.56244,9525.090036,12
2017-12-16 15:20:00,18.41,57.68,0.084,353.3,40.2,30114.06844,24003.68211,9588.47539,12
2017-12-16 15:30:00,18.42,58.48,0.081,338.7,46.51,29974.14449,24158.33078,9663.385354,12
2017-12-16 15:40:00,18.6,56.98,0.083,323.0,60.02,29822.05323,24125.19178,9576.95078,12
2017-12-16 15:50:00,18.5,57.04,0.084,284.0,83.5,29943.72624,24224.60878,9450.180072,12
2017-12-16 16:00:00,18.42,58.28,0.082,224.4,108.9,29779.46768,23871.12611,9513.565426,12
2017-12-16 16:10:00,18.34,58.04,0.082,237.3,153.9,29767.30038,23793.80178,9605.762305,12
2017-12-16 16:20:00,18.21,59.21,0.085,187.0,161.2,29712.54753,23510.27923,9818.967587,12
2017-12-16 16:30:00,18.07,59.88,0.082,158.5,157.4,30065.39924,23745.93434,9784.393758,12
2017-12-16 16:40:00,17.88,60.55,0.084,111.5,116.7,30302.6616,24250.38355,10170.46819,12
2017-12-16 16:50:00,17.75,60.31,0.082,93.7,102.5,30582.50951,25075.17643,10908.04322,12
2017-12-16 17:00:00,17.63,61.68,0.082,86.9,98.3,31117.87072,25579.62565,12556.06242,12
2017-12-16 17:10:00,17.48,62.85,0.083,84.6,96.1,32912.54753,27258.6683,13691.23649,12
2017-12-16 17:20:00,17.43,62.62,0.081,75.3,86.6,35412.92776,29051.8564,14186.79472,12
2017-12-16 17:30:00,17.22,63.28,0.082,32.94,35.67,37615.20913,30671.98527,14492.19688,12
2017-12-16 17:40:00,17.01,63.55,0.081,17.62,18.26,38661.59696,31437.86438,15108.76351,12
2017-12-16 17:50:00,16.91,63.65,0.083,8.69,8.9,39111.78707,31721.38693,15350.78031,12
2017-12-16 18:00:00,16.63,66.59,0.081,3.996,4.105,38898.85932,31839.21448,15183.67347,12
2017-12-16 18:10:00,16.24,67.86,0.085,2.119,2.203,38789.35361,31769.25437,15235.53421,12
2017-12-16 18:20:00,16.14,68.19,0.082,0.962,1.072,38552.09125,31625.65204,15183.67347,12
2017-12-16 18:30:00,15.93,68.99,0.082,0.132,0.219,38588.59316,31540.96349,15402.64106,12
2017-12-16 18:40:00,15.81,69.49,0.083,0.059,0.152,38333.07985,31423.13593,15356.54262,12
2017-12-16 18:50:00,15.76,69.76,0.084,0.022,0.096,38333.07985,31242.71249,15298.91957,12
2017-12-16 19:00:00,15.65,72.5,0.081,0.04,0.119,38205.32319,31345.8116,15402.64106,12
2017-12-16 19:10:00,15.35,75.5,0.08,0.055,0.111,38454.75285,31625.65204,15587.03481,12
2017-12-16 19:20:00,15.08,76.4,0.08,0.022,0.152,38424.3346,31592.51304,15736.85474,12
2017-12-16 19:30:00,14.91,77.1,0.079,0.062,0.145,38369.58175,31493.09604,15506.36255,12
2017-12-16 19:40:00,14.81,78.1,0.082,0.033,0.133,38278.327,31356.85793,15471.78872,12
2017-12-16 19:50:00,14.64,78.8,0.086,0.048,0.145,38211.40684,31161.70604,15437.21489,12
2017-12-16 20:00:00,14.45,79.6,0.085,0.066,0.13,38016.73004,31213.2556,15696.51861,12
2017-12-16 20:10:00,14.35,79.5,0.084,0.037,0.163,38126.23574,31312.6726,15754.14166,12
2017-12-16 20:20:00,13.98,80.6,0.085,0.055,0.178,37791.63498,31320.03682,15477.55102,12
2017-12-16 20:30:00,13.9,80.8,0.082,0.051,0.152,37414.44867,31102.79227,15627.37095,12
2017-12-16 20:40:00,13.91,81.3,0.083,0.044,0.096,37213.68821,31146.9776,15621.60864,12
2017-12-16 20:50:00,13.96,81.0,0.085,0.037,0.145,36873.0038,30977.60049,15633.13325,12
2017-12-16 21:00:00,13.54,80.2,0.082,0.048,0.163,36714.8289,30730.89905,15304.68187,12
2017-12-16 21:10:00,13.19,81.1,0.079,0.055,0.108,36489.73384,30554.15772,15200.96038,12
2017-12-16 21:20:00,13.0,81.8,0.082,0.048,0.141,36307.22433,30303.77416,15010.80432,12
2017-12-16 21:30:00,12.97,81.8,0.081,0.033,0.137,36112.54753,30042.34428,15183.67347,12
2017-12-16 21:40:00,12.68,81.2,0.081,0.048,0.115,35516.34981,29891.37772,15010.80432,12
2017-12-16 21:50:00,12.62,79.7,0.081,0.04,0.119,35139.1635,29442.16017,14855.22209,12
2017-12-16 22:00:00,12.55,79.6,0.083,0.059,0.137,34883.65019,28838.29396,14739.97599,12
2017-12-16 22:10:00,12.49,79.9,0.082,0.04,0.145,34488.21293,28808.83707,14538.29532,12
2017-12-16 22:20:00,12.33,81.4,0.083,0.051,0.148,34019.77186,28477.44707,14538.29532,12
2017-12-16 22:30:00,12.23,82.9,0.081,0.048,0.174,33393.15589,27836.75974,14238.65546,12
2017-12-16 22:40:00,11.9,83.2,0.084,0.037,0.126,32967.30038,27420.68119,14031.21248,12
2017-12-16 22:50:00,11.66,82.1,0.079,0.059,0.1,32444.10646,27096.65542,13743.09724,12
2017-12-16 23:00:00,11.71,81.0,0.082,0.04,0.141,31361.21673,26474.37864,13587.51501,12
2017-12-16 23:10:00,11.78,80.4,0.081,0.062,0.122,30740.68441,25535.44032,13149.57983,12
2017-12-16 23:20:00,11.71,81.5,0.08,0.011,0.174,30095.81749,24832.1571,12654.02161,12
2017-12-16 23:30:00,12.14,83.2,0.082,0.055,0.159,29098.09886,24033.139,12348.61945,12
2017-12-16 23:40:00,11.78,82.3,0.082,0.044,0.171,28550.57034,23606.01411,12267.94718,12
2017-12-16 23:50:00,11.44,81.6,0.083,0.048,0.122,28027.37643,22932.18779,12072.02881,12
2017-12-17 00:00:00,11.56,82.1,0.08,0.051,0.174,27394.67681,22468.24179,11662.90516,12
2017-12-17 00:10:00,11.56,80.6,0.082,0.048,0.126,26476.04563,22033.75268,11420.88836,12
2017-12-17 00:20:00,11.77,80.6,0.086,0.07,0.171,25855.51331,21245.78091,11173.10924,12
2017-12-17 00:30:00,11.31,81.5,0.081,0.073,0.122,25277.56654,20748.69592,11224.96999,12
2017-12-17 00:40:00,11.35,82.7,0.08,0.026,0.152,24809.12548,20266.33937,10948.37935,12
2017-12-17 00:50:00,11.26,83.6,0.082,0.037,0.185,24316.34981,19776.61859,10602.64106,12
2017-12-17 01:00:00,11.04,83.7,0.078,0.044,0.167,23823.57414,19250.07671,10493.15726,12
2017-12-17 01:10:00,11.09,83.1,0.083,0.051,0.159,23647.14829,18951.82571,10516.20648,12
2017-12-17 01:20:00,11.07,84.1,0.081,0.04,0.145,23373.38403,18605.70727,10441.29652,12
2017-12-17 01:30:00,10.88,84.9,0.083,0.044,0.145,23032.69962,18219.08561,10066.7467,12
2017-12-17 01:40:00,10.72,84.4,0.083,0.055,0.126,22728.51711,17979.74839,9939.97599,12
2017-12-17 01:50:00,11.0,82.8,0.083,0.037,0.204,22436.5019,17703.59006,9807.442977,12
2017-12-17 02:00:00,10.98,82.5,0.083,0.033,0.174,22071.48289,17405.33906,9963.02521,12
2017-12-17 02:10:00,10.64,82.4,0.084,0.051,0.141,21992.39544,17129.18073,9847.779112,12
2017-12-17 02:20:00,10.48,82.8,0.083,0.044,0.134,21663.87833,17084.9954,9651.860744,12
2017-12-17 02:30:00,10.28,83.8,0.079,0.04,0.152,21450.95057,16783.06229,9565.42617,12
2017-12-17 02:40:00,10.18,84.3,0.082,0.04,0.145,21377.94677,16569.49985,9536.614646,12
2017-12-17 02:50:00,10.21,84.3,0.083,0.033,0.156,21213.68821,16440.62596,9502.040816,12
2017-12-17 03:00:00,10.33,84.2,0.084,0.048,0.141,20769.58175,16333.84474,9231.212485,12
2017-12-17 03:10:00,10.3,84.4,0.086,0.077,0.093,20453.23194,16252.83829,9173.589436,12
2017-12-17 03:20:00,10.15,84.0,0.082,0.026,0.189,20453.23194,16065.05063,9156.302521,12
2017-12-17 03:30:00,10.09,84.1,0.082,0.044,0.152,20453.23194,16013.50107,9323.409364,12
2017-12-17 03:40:00,10.01,84.1,0.078,0.055,0.096,20313.30798,15891.99141,9139.015606,12
2017-12-17 03:50:00,9.83,83.8,0.081,0.07,0.182,20124.71483,15925.13041,8971.908764,12
2017-12-17 04:00:00,9.93,83.8,0.082,0.048,0.208,20063.87833,15833.07763,8977.671068,12
2017-12-17 04:10:00,10.03,83.4,0.081,0.04,0.152,20069.96198,15880.94508,9121.728691,12
2017-12-17 04:20:00,10.06,83.2,0.084,0.037,0.108,20149.04943,15833.07763,9277.310924,12
2017-12-17 04:30:00,10.0,83.0,0.084,0.037,0.141,20191.63498,15803.62074,9069.867947,12
2017-12-17 04:40:00,9.97,82.9,0.085,0.048,0.182,20234.22053,15862.53452,9052.581032,12
2017-12-17 04:50:00,9.85,82.9,0.085,0.04,0.108,20209.88593,15880.94508,9018.007203,12
2017-12-17 05:00:00,9.63,83.4,0.082,0.044,0.159,20264.63878,15825.71341,9219.687875,12
2017-12-17 05:10:00,9.6,83.6,0.082,0.007,0.193,20301.14068,15851.48819,9179.351741,12
2017-12-17 05:20:00,9.78,83.7,0.081,0.022,0.152,20532.31939,15880.94508,9087.154862,12
2017-12-17 05:30:00,9.61,84.0,0.083,0.04,0.145,20587.07224,16035.59374,9156.302521,12
2017-12-17 05:40:00,9.52,84.4,0.08,0.048,0.137,20885.1711,16326.48052,9605.762305,12
2017-12-17 05:50:00,9.37,84.6,0.081,0.033,0.185,21682.12928,16749.92329,9836.254502,12
2017-12-17 06:00:00,9.18,85.6,0.081,0.044,0.163,21408.36502,16551.08929,9484.753902,12
2017-12-17 06:10:00,9.31,85.1,0.082,0.044,0.185,21396.19772,16595.27462,9329.171669,12
2017-12-17 06:20:00,9.52,84.5,0.085,0.037,0.126,21536.12167,16646.82418,9064.105642,12
2017-12-17 06:30:00,9.45,84.9,0.086,0.044,0.178,21329.27757,16639.45996,9029.531813,12
2017-12-17 06:40:00,9.38,84.9,0.082,0.051,0.104,20806.08365,16193.92452,8608.883553,12
2017-12-17 06:50:00,9.21,85.0,0.08,0.04,0.13,19747.52852,15324.9463,8147.89916,12
2017-12-17 07:00:00,9.1,85.2,0.081,0.051,0.122,18743.72624,14732.12642,7490.996399,12
2017-12-17 07:10:00,9.19,85.3,0.08,0.037,0.152,18536.88213,14360.2332,6782.232893,12
2017-12-17 07:20:00,9.03,85.5,0.082,0.029,0.137,18196.19772,13513.34765,6465.306122,12
2017-12-17 07:30:00,9.03,85.4,0.083,0.033,0.156,18263.11787,13185.63977,6223.289316,12
2017-12-17 07:40:00,8.99,85.1,0.083,0.062,0.134,18421.29278,13358.69899,6280.912365,12
2017-12-17 07:50:00,9.09,85.5,0.083,0.077,0.159,18536.88213,13384.47376,6252.10084,12
2017-12-17 08:00:00,8.94,85.7,0.08,0.49,0.523,18786.31179,13564.89721,6563.265306,12
2017-12-17 08:10:00,8.73,85.9,0.08,2.368,2.118,18774.14449,13826.32709,6482.593037,12
2017-12-17 08:20:00,8.83,86.1,0.081,4.604,4.35,19291.25475,14389.69009,6465.306122,12
2017-12-17 08:30:00,8.82,86.4,0.084,8.67,7.99,19589.35361,14503.83553,6615.12605,12
2017-12-17 08:40:00,8.85,86.6,0.087,24.52,12.88,19930.03802,14757.9012,6955.102041,12
2017-12-17 08:50:00,8.91,86.4,0.084,29.83,16.23,20343.72624,15151.88708,7277.791116,12
2017-12-17 09:00:00,9.25,85.1,0.085,65.25,20.11,21079.84791,15704.20374,7231.692677,12
2017-12-17 09:10:00,9.7,84.3,0.082,107.2,24.66,21815.96958,16355.9374,7358.463385,12
2017-12-17 09:20:00,9.72,83.1,0.087,126.0,25.07,22643.34601,16945.07518,7421.848739,12
